	Headline	Link
123	['Teen tells U.S. Senate why he defied his mom to get vaccinated']	./articles/CBMiSmh0dHBzOi8vd3d3LmNpdHluZXdzMTEzMC5jb20vMjAxOS8wMy8wNS90ZWVuLXNlbmF0ZS1kZWZpZWQtbW9tLXZhY2NpbmF0ZWQv0gGbAWh0dHBzOi8vd3d3LWNpdHluZXdzMTEzMC1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2l0eW5ld3MxMTMwLmNvbS8yMDE5LzAzLzA1L3RlZW4tc2VuYXRlLWRlZmllZC1tb20tdmFjY2luYXRlZC9hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
124	['2nd man seems to be free of virus that causes AIDS after transplant']	./articles/CBMiQ2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2hlYWx0aC9sb25kb24tcGF0aWVudC1mcmVlLW9mLWhpdi0xLjUwNDMxMjPSAWNodHRwczovL3d3dy1jYmMtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2JjLmNhL2FtcC8xLjUwNDMxMjM_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
125	['HIV-positive man in U.K. seems to be 2nd person ever cured after transplant']	./articles/CAIiEPseiYfO8ImyuXDYnkyF9qMqGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
126	['Second man seems to be free of AIDS virus after transplant']	./articles/CBMiiAFodHRwczovL290dGF3YWNpdGl6ZW4uY29tL25ld3Mvd29ybGQvc2Vjb25kLW1hbi1zZWVtcy10by1iZS1mcmVlLW9mLWFpZHMtdmlydXMtYWZ0ZXItdHJhbnNwbGFudC93Y20vYjYwZmJlMzQtN2YyYy00YTM2LWI2OTctMTcyNDc0MWRiYjEz0gHWAWh0dHBzOi8vb3R0YXdhY2l0aXplbi1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9vdHRhd2FjaXRpemVuLmNvbS9uZXdzL3dvcmxkL3NlY29uZC1tYW4tc2VlbXMtdG8tYmUtZnJlZS1vZi1haWRzLXZpcnVzLWFmdGVyLXRyYW5zcGxhbnQvd2NtL2I2MGZiZTM0LTdmMmMtNGEzNi1iNjk3LTE3MjQ3NDFkYmIxMy9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
127	['HIV positive Londoner is second man free of virus after stem cell transplant']	./articles/CBMiaGh0dHBzOi8vbWV0cm8uY28udWsvMjAxOS8wMy8wNS9oaXYtcG9zaXRpdmUtbG9uZG9uZXItc2Vjb25kLW1hbi1mcmVlLXZpcnVzLXN0ZW0tY2VsbC10cmFuc3BsYW50LTg4MjA0OTkv0gGwAWh0dHBzOi8vbWV0cm8tY28tdWsuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9tZXRyby5jby51ay8yMDE5LzAzLzA1L2hpdi1wb3NpdGl2ZS1sb25kb25lci1zZWNvbmQtbWFuLWZyZWUtdmlydXMtc3RlbS1jZWxsLXRyYW5zcGxhbnQtODgyMDQ5OS9hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
128	['Second man seems to be free of AIDS virus after stem cell transplant']	./articles/CBMiaWh0dHBzOi8vd3d3LmNwMjQuY29tL3dvcmxkL3NlY29uZC1tYW4tc2VlbXMtdG8tYmUtZnJlZS1vZi1haWRzLXZpcnVzLWFmdGVyLXN0ZW0tY2VsbC10cmFuc3BsYW50LTEuNDMyMjY3ONIBeWh0dHBzOi8vYmV0YS1jcDI0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3AyNC5jb20vd29ybGQvMjAxOS8zLzUvMV80MzIyNjc4Lmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
129	['Toronto Public Health investigating measles case in Scarborough']	./articles/CAIiEL5ya12yvNCXIH33G2IHzEYqFggEKg4IACoGCAow6bV4MPfJDDCRiUc
130	['Toronto Public Health confirms measles case of unvaccinated infant']	./articles/CAIiEEFIu3LH9Q4TX2D01Vx27p8qGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
131	['Toronto Public Health confirms measles case in Toronto warns others may have been exposed']	./articles/CBMie2h0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vY2FuYWRhL3Rvcm9udG8vYXJ0aWNsZS10b3JvbnRvLXB1YmxpYy1oZWFsdGgtY29uZmlybXMtbWVhc2xlcy1jYXNlLWluLXRvcm9udG8td2FybnMtb3RoZXJzL9IBzwFodHRwczovL3d3dy10aGVnbG9iZWFuZG1haWwtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vYW1wL2NhbmFkYS90b3JvbnRvL2FydGljbGUtdG9yb250by1wdWJsaWMtaGVhbHRoLWNvbmZpcm1zLW1lYXNsZXMtY2FzZS1pbi10b3JvbnRvLXdhcm5zLW90aGVycy8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
132	['Public Health confirms measles case in Scarborough']	./articles/CBMiWmh0dHBzOi8vdG9yb250by5jaXR5bmV3cy5jYS8yMDE5LzAzLzA1L3B1YmxpYy1oZWFsdGgtY29uZmlybXMtbWVhc2xlcy1jYXNlLWluLXNjYXJib3JvdWdoL9IBqgFodHRwczovL3Rvcm9udG8tY2l0eW5ld3MtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy90b3JvbnRvLmNpdHluZXdzLmNhLzIwMTkvMDMvMDUvcHVibGljLWhlYWx0aC1jb25maXJtcy1tZWFzbGVzLWNhc2UtaW4tc2NhcmJvcm91Z2gvYW1wLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
133	['Public Health: Travel related measles case confirmed']	./articles/CBMid2h0dHBzOi8vdG9yb250b3N1bi5jb20vbmV3cy9sb2NhbC1uZXdzL3B1YmxpYy1oZWFsdGgtdHJhdmVsLXJlbGF0ZWQtbWVhc2xlcy1jYXNlLWNvbmZpcm1lZC1vdGhlcnMtbWF5LWhhdmUtYmVlbi1leHBvc2Vk0gHCAWh0dHBzOi8vdG9yb250b3N1bi1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy90b3JvbnRvc3VuLmNvbS9uZXdzL2xvY2FsLW5ld3MvcHVibGljLWhlYWx0aC10cmF2ZWwtcmVsYXRlZC1tZWFzbGVzLWNhc2UtY29uZmlybWVkLW90aGVycy1tYXktaGF2ZS1iZWVuLWV4cG9zZWQvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
134	['Frustration as textured breast implants keep being sold despite cancer risk']	./articles/CBMiUWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9tb250cmVhbC9xdWViZWMtdGV4dHVyZWQtYnJlYXN0LWltcGxhbnRzLTEuNTA0MjY3OdIBY2h0dHBzOi8vd3d3LWNiYy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5jYmMuY2EvYW1wLzEuNTA0MjY3OT9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
135	['Quebec contacting women with textured breast implants to warn of cancer risk']	./articles/CAIiEG2sdZimEMDwm09XYVVjjvcqGQgEKhAIACoHCAowqeP_CjDdg_oCMMXh6QU
136	['Quebec warns of cancer risk to women with textured breast implants']	./articles/CBMibGh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9oZWFsdGgvcXVlYmVjLWNvbnRhY3Rpbmctd29tZW4td2l0aC10ZXh0dXJlZC1icmVhc3QtaW1wbGFudHMtdG8td2Fybi1vZi1jYW5jZXItcmlza9IBuQFodHRwczovL25hdGlvbmFscG9zdC1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9uYXRpb25hbHBvc3QuY29tL2hlYWx0aC9xdWViZWMtY29udGFjdGluZy13b21lbi13aXRoLXRleHR1cmVkLWJyZWFzdC1pbXBsYW50cy10by13YXJuLW9mLWNhbmNlci1yaXNrL2FtcD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
137	['Doctors see increase in women removing breast implants']	./articles/CCAiC1pYbmtvcnhWVlJZmAEB
138	['Health ministry warns of cancer risk for breast implant patients']	./articles/CBMiZmh0dHBzOi8vbW9udHJlYWwuY3R2bmV3cy5jYS9oZWFsdGgtbWluaXN0cnktd2FybnMtb2YtY2FuY2VyLXJpc2stZm9yLWJyZWFzdC1pbXBsYW50LXBhdGllbnRzLTEuNDMyMTY2M9IBhgFodHRwczovL2JldGEtY3R2bmV3cy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3R2bmV3cy5jYS9sb2NhbC9tb250cmVhbC8yMDE5LzMvNC8xXzQzMjE2NjMuaHRtbD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
